"idx","session","sess","cond","block","trial","trial_within_block","rt","action","outcome","score","reversal","choice","opt_act","opt"
6,"m1","Month 1","Negative",2,87,17,0.033,0,0,180,0,1,1,1
6,"m1","Month 1","Negative",2,88,18,1.383,1,0,180,0,0,1,0
6,"m1","Month 1","Negative",2,89,19,0.283,1,0,180,0,0,1,0
6,"m1","Month 1","Negative",2,90,20,0.684,0,1,180,0,1,1,1
6,"m1","Month 1","Negative",2,91,21,0.184,0,1,180,0,1,1,1
6,"m1","Month 1","Negative",2,92,22,0.151,0,1,180,0,1,1,1
6,"m1","Month 1","Negative",2,93,23,0.2,0,1,180,0,1,1,1
6,"m1","Month 1","Negative",2,94,24,0.117,0,1,180,1,1,1,1
6,"m1","Month 1","Negative",2,95,25,0.216,0,0,180,0,1,0,0
6,"m1","Month 1","Negative",2,96,26,0.317,1,1,180,0,0,0,1
6,"m1","Month 1","Negative",2,97,27,0.183,1,1,180,0,0,0,1
6,"m1","Month 1","Negative",2,98,28,0.966,1,0,180,0,0,0,1
6,"m1","Month 1","Negative",2,99,29,0.367,0,0,180,0,1,0,0
6,"m1","Month 1","Negative",2,100,30,0.417,0,1,180,0,1,0,0
6,"m1","Month 1","Negative",2,101,31,0.4,0,1,180,0,1,0,0
6,"m1","Month 1","Negative",2,102,32,0.183,0,0,180,0,1,0,0
6,"m1","Month 1","Negative",2,103,33,0.101,1,0,180,0,0,0,1
6,"m1","Month 1","Negative",2,104,34,0.867,1,1,180,0,0,0,1
6,"m1","Month 1","Negative",2,105,35,0.25,1,1,180,0,0,0,1
6,"m2","Month 2","Mixed",1,1,1,0.717,1,1,230,0,0,0,1
6,"m2","Month 2","Mixed",1,2,2,0.817,1,1,230,0,0,0,1
6,"m2","Month 2","Mixed",1,3,3,0.817,1,1,230,0,0,0,1
6,"m2","Month 2","Mixed",1,4,4,0.8,1,1,230,0,0,0,1
6,"m2","Month 2","Mixed",1,5,5,0.433,1,1,230,0,0,0,1
6,"m2","Month 2","Mixed",1,6,6,0.334,1,1,230,0,0,0,1
6,"m2","Month 2","Mixed",1,7,7,0.834,1,1,230,0,0,0,1
6,"m2","Month 2","Mixed",1,8,8,0.467,1,1,230,0,0,0,1
6,"m2","Month 2","Mixed",1,9,9,0.833,1,0,230,0,0,0,1
6,"m2","Month 2","Mixed",1,10,10,0.65,1,1,230,0,0,0,1
6,"m2","Month 2","Mixed",1,11,11,0.233,1,1,230,0,0,0,1
6,"m2","Month 2","Mixed",1,12,12,0.317,1,1,230,0,0,0,1
6,"m2","Month 2","Mixed",1,13,13,0.15,1,1,230,1,0,0,1
6,"m2","Month 2","Mixed",1,14,14,0.083,1,0,230,0,0,1,0
6,"m2","Month 2","Mixed",1,15,15,0.816,1,1,230,0,0,1,0
6,"m2","Month 2","Mixed",1,16,16,0.266,1,1,230,0,0,1,0
6,"m2","Month 2","Mixed",1,17,17,0.117,1,0,230,0,0,1,0
6,"m2","Month 2","Mixed",1,18,18,0.617,1,1,230,0,0,1,0
6,"m2","Month 2","Mixed",1,19,19,0.199,1,0,230,0,0,1,0
6,"m2","Month 2","Mixed",1,20,20,0.267,1,0,230,0,0,1,0
6,"m2","Month 2","Mixed",1,21,21,1.15,0,1,230,0,1,1,1
6,"m2","Month 2","Mixed",1,22,22,0.533,0,0,230,0,1,1,1
6,"m2","Month 2","Mixed",1,23,23,0.716,0,1,230,0,1,1,1
6,"m2","Month 2","Mixed",1,24,24,0.583,0,0,230,0,1,1,1
6,"m2","Month 2","Mixed",1,25,25,0.05,1,0,230,1,0,1,0
6,"m2","Month 2","Mixed",1,26,26,0.066,1,1,230,0,0,0,1
6,"m2","Month 2","Mixed",1,27,27,0.2,1,1,230,0,0,0,1
6,"m2","Month 2","Mixed",1,28,28,0.834,1,1,230,0,0,0,1
6,"m2","Month 2","Mixed",1,29,29,0.767,1,1,230,0,0,0,1
6,"m2","Month 2","Mixed",1,30,30,0.016,1,1,230,0,0,0,1
6,"m2","Month 2","Mixed",1,31,31,0.667,1,0,230,0,0,0,1
6,"m2","Month 2","Mixed",1,32,32,0.117,1,0,230,0,0,0,1
6,"m2","Month 2","Mixed",1,33,33,0.617,0,1,230,0,1,0,0
6,"m2","Month 2","Mixed",1,34,34,0.9,0,1,230,0,1,0,0
6,"m2","Month 2","Mixed",1,35,35,0.05,0,0,230,0,1,0,0
6,"m2","Month 2","Positive",3,36,1,1.666,1,0,310,0,0,0,1
6,"m2","Month 2","Positive",3,37,2,0.866,1,1,310,0,0,0,1
6,"m2","Month 2","Positive",3,38,3,0.666,1,1,310,0,0,0,1
6,"m2","Month 2","Positive",3,39,4,0.567,1,1,310,0,0,0,1
6,"m2","Month 2","Positive",3,40,5,0.167,1,0,310,0,0,0,1
6,"m2","Month 2","Positive",3,41,6,0.817,1,1,310,0,0,0,1
6,"m2","Month 2","Positive",3,42,7,0.35,1,1,310,0,0,0,1
6,"m2","Month 2","Positive",3,43,8,0.066,1,1,310,0,0,0,1
6,"m2","Month 2","Positive",3,44,9,0.9,1,1,310,0,0,0,1
6,"m2","Month 2","Positive",3,45,10,0.784,1,1,310,0,0,0,1
6,"m2","Month 2","Positive",3,46,11,0.184,1,1,310,0,0,0,1
6,"m2","Month 2","Positive",3,47,12,0.283,1,1,310,0,0,0,1
6,"m2","Month 2","Positive",3,48,13,0.1,1,1,310,1,0,0,1
6,"m2","Month 2","Positive",3,49,14,0.067,1,0,310,0,0,1,0
6,"m2","Month 2","Positive",3,50,15,0.283,1,0,310,0,0,1,0
6,"m2","Month 2","Positive",3,51,16,1.034,1,0,310,0,0,1,0
6,"m2","Month 2","Positive",3,52,17,0.551,0,0,310,0,1,1,1
6,"m2","Month 2","Positive",3,53,18,0.8,0,1,310,0,1,1,1
6,"m2","Month 2","Positive",3,54,19,0.75,0,1,310,0,1,1,1
6,"m2","Month 2","Positive",3,55,20,0.068,0,1,310,0,1,1,1
6,"m2","Month 2","Positive",3,56,21,0.651,0,1,310,0,1,1,1
6,"m2","Month 2","Positive",3,57,22,0.167,0,1,310,0,1,1,1
6,"m2","Month 2","Positive",3,58,23,0.117,0,1,310,0,1,1,1
6,"m2","Month 2","Positive",3,59,24,0.183,0,1,310,0,1,1,1
6,"m2","Month 2","Positive",3,60,25,0.117,0,1,310,1,1,1,1
6,"m2","Month 2","Positive",3,61,26,0.133,0,0,310,0,1,0,0
6,"m2","Month 2","Positive",3,62,27,1.134,0,0,310,0,1,0,0
6,"m2","Month 2","Positive",3,63,28,0.733,1,1,310,0,0,0,1
6,"m2","Month 2","Positive",3,64,29,0.217,1,1,310,0,0,0,1
6,"m2","Month 2","Positive",3,65,30,0.167,1,1,310,0,0,0,1
6,"m2","Month 2","Positive",3,66,31,14.784,1,1,310,0,0,0,1
6,"m2","Month 2","Positive",3,67,32,0.083,1,0,310,0,0,0,1
6,"m2","Month 2","Positive",3,68,33,0.183,1,1,310,0,0,0,1
6,"m2","Month 2","Positive",3,69,34,0.75,1,1,310,0,0,0,1
6,"m2","Month 2","Positive",3,70,35,0.034,1,1,310,0,0,0,1
6,"m2","Month 2","Negative",2,71,1,1.834,1,0,50,0,0,1,0
6,"m2","Month 2","Negative",2,72,2,1.034,0,1,50,0,1,1,1
6,"m2","Month 2","Negative",2,73,3,0.867,0,1,50,0,1,1,1
6,"m2","Month 2","Negative",2,74,4,0.867,0,1,50,0,1,1,1
6,"m2","Month 2","Negative",2,75,5,0.251,0,1,50,0,1,1,1
6,"m2","Month 2","Negative",2,76,6,0.3,0,1,50,0,1,1,1
6,"m2","Month 2","Negative",2,77,7,0.1,0,1,50,0,1,1,1
6,"m2","Month 2","Negative",2,78,8,0.183,0,0,50,0,1,1,1
6,"m2","Month 2","Negative",2,79,9,0.818,0,0,50,0,1,1,1
6,"m2","Month 2","Negative",2,80,10,0.684,1,0,50,0,0,1,0
6,"m2","Month 2","Negative",2,81,11,0.05,1,0,50,0,0,1,0
6,"m2","Month 2","Negative",2,82,12,0.683,0,1,50,0,1,1,1
6,"m2","Month 2","Negative",2,83,13,0.3,0,1,50,1,1,1,1
6,"m2","Month 2","Negative",2,84,14,0.634,0,0,50,0,1,0,0
6,"m2","Month 2","Negative",2,85,15,0.8,0,0,50,0,1,0,0
6,"m2","Month 2","Negative",2,86,16,0.717,0,0,50,0,1,0,0
6,"m2","Month 2","Negative",2,87,17,0.1,1,1,50,0,0,0,1
6,"m2","Month 2","Negative",2,88,18,0.167,1,1,50,0,0,0,1
6,"m2","Month 2","Negative",2,89,19,0.1,1,1,50,0,0,0,1
6,"m2","Month 2","Negative",2,90,20,0.167,1,0,50,0,0,0,1
6,"m2","Month 2","Negative",2,91,21,0.418,0,0,50,0,1,0,0
6,"m2","Month 2","Negative",2,92,22,0.3,1,1,50,0,0,0,1
6,"m2","Month 2","Negative",2,93,23,0.833,1,1,50,0,0,0,1
6,"m2","Month 2","Negative",2,94,24,0.217,1,1,50,0,0,0,1
6,"m2","Month 2","Negative",2,95,25,0.867,1,1,50,1,0,0,1
6,"m2","Month 2","Negative",2,96,26,0.3,1,0,50,0,0,1,0
6,"m2","Month 2","Negative",2,97,27,0.7,0,0,50,0,1,1,1
6,"m2","Month 2","Negative",2,98,28,0.966,1,0,50,0,0,1,0
6,"m2","Month 2","Negative",2,99,29,0.633,1,0,50,0,0,1,0
6,"m2","Month 2","Negative",2,100,30,0.716,1,0,50,0,0,1,0
6,"m2","Month 2","Negative",2,101,31,0.033,0,0,50,0,1,1,1
6,"m2","Month 2","Negative",2,102,32,0.15,0,1,50,0,1,1,1
6,"m2","Month 2","Negative",2,103,33,0.233,0,1,50,0,1,1,1
6,"m2","Month 2","Negative",2,104,34,0.183,0,0,50,0,1,1,1
6,"m2","Month 2","Negative",2,105,35,0.717,0,0,50,0,1,1,1
6,"m3","Month 3","Mixed",3,1,1,2.117,1,0,390,0,0,1,0
6,"m3","Month 3","Mixed",3,2,2,1.317,0,1,390,0,1,1,1
6,"m3","Month 3","Mixed",3,3,3,1.133,0,0,390,0,1,1,1
6,"m3","Month 3","Mixed",3,4,4,0.216,0,1,390,0,1,1,1
6,"m3","Month 3","Mixed",3,5,5,1.184,0,1,390,0,1,1,1
6,"m3","Month 3","Mixed",3,6,6,0.617,0,1,390,0,1,1,1
6,"m3","Month 3","Mixed",3,7,7,0.567,0,0,390,0,1,1,1
6,"m3","Month 3","Mixed",3,8,8,0.733,1,0,390,0,0,1,0
6,"m3","Month 3","Mixed",3,9,9,0.417,0,1,390,0,1,1,1
6,"m3","Month 3","Mixed",3,10,10,0.617,0,1,390,0,1,1,1
6,"m3","Month 3","Mixed",3,11,11,0.167,0,1,390,0,1,1,1
6,"m3","Month 3","Mixed",3,12,12,0.116,0,1,390,0,1,1,1
6,"m3","Month 3","Mixed",3,13,13,0.833,0,1,390,1,1,1,1
6,"m3","Month 3","Mixed",3,14,14,0.817,0,1,390,0,1,0,0
6,"m3","Month 3","Mixed",3,15,15,0.85,0,0,390,0,1,0,0
6,"m3","Month 3","Mixed",3,16,16,1,1,1,390,0,0,0,1
6,"m3","Month 3","Mixed",3,17,17,0.785,1,1,390,0,0,0,1
6,"m3","Month 3","Mixed",3,18,18,0.817,1,1,390,0,0,0,1
6,"m3","Month 3","Mixed",3,19,19,0.517,1,1,390,0,0,0,1
6,"m3","Month 3","Mixed",3,20,20,0.333,1,1,390,0,0,0,1
6,"m3","Month 3","Mixed",3,21,21,0.567,1,0,390,0,0,0,1
6,"m3","Month 3","Mixed",3,22,22,0.333,0,0,390,0,1,0,0
6,"m3","Month 3","Mixed",3,23,23,1.183,0,0,390,0,1,0,0
6,"m3","Month 3","Mixed",3,24,24,1.132,1,1,390,0,0,0,1
6,"m3","Month 3","Mixed",3,25,25,1.316,1,1,390,1,0,0,1
6,"m3","Month 3","Mixed",3,26,26,1.6,1,0,390,0,0,1,0
6,"m3","Month 3","Mixed",3,27,27,2.651,1,0,390,0,0,1,0
6,"m3","Month 3","Mixed",3,28,28,0.634,0,1,390,0,1,1,1
6,"m3","Month 3","Mixed",3,29,29,1.017,0,1,390,0,1,1,1
6,"m3","Month 3","Mixed",3,30,30,0.75,0,1,390,0,1,1,1
6,"m3","Month 3","Mixed",3,31,31,0.884,0,1,390,0,1,1,1
6,"m3","Month 3","Mixed",3,32,32,0.55,0,1,390,0,1,1,1
6,"m3","Month 3","Mixed",3,33,33,0.551,0,1,390,0,1,1,1
6,"m3","Month 3","Mixed",3,34,34,0.95,0,0,390,0,1,1,1
6,"m3","Month 3","Mixed",3,35,35,1.084,0,1,390,0,1,1,1
6,"m3","Month 3","Positive",1,36,1,1.067,1,0,340,0,0,1,0
6,"m3","Month 3","Positive",1,37,2,0.934,0,0,340,0,1,1,1
6,"m3","Month 3","Positive",1,38,3,0.6,0,1,340,0,1,1,1
6,"m3","Month 3","Positive",1,39,4,0.25,0,1,340,0,1,1,1
6,"m3","Month 3","Positive",1,40,5,0.416,0,1,340,0,1,1,1
6,"m3","Month 3","Positive",1,41,6,0.3,0,1,340,0,1,1,1
6,"m3","Month 3","Positive",1,42,7,0.434,0,1,340,0,1,1,1
6,"m3","Month 3","Positive",1,43,8,0.267,0,1,340,0,1,1,1
6,"m3","Month 3","Positive",1,44,9,0.717,0,1,340,0,1,1,1
6,"m3","Month 3","Positive",1,45,10,0.217,0,1,340,0,1,1,1
6,"m3","Month 3","Positive",1,46,11,0.166,0,1,340,0,1,1,1
6,"m3","Month 3","Positive",1,47,12,0.684,0,1,340,0,1,1,1
6,"m3","Month 3","Positive",1,48,13,0.766,0,1,340,1,1,1,1
6,"m3","Month 3","Positive",1,49,14,0.216,0,0,340,0,1,0,0
6,"m3","Month 3","Positive",1,50,15,0.55,0,0,340,0,1,0,0
6,"m3","Month 3","Positive",1,51,16,0.634,1,1,340,0,0,0,1
6,"m3","Month 3","Positive",1,52,17,0.2,1,1,340,0,0,0,1
6,"m3","Month 3","Positive",1,53,18,0.233,1,1,340,0,0,0,1
6,"m3","Month 3","Positive",1,54,19,0.234,1,1,340,0,0,0,1
6,"m3","Month 3","Positive",1,55,20,0.234,1,1,340,0,0,0,1
6,"m3","Month 3","Positive",1,56,21,0.233,1,1,340,0,0,0,1
6,"m3","Month 3","Positive",1,57,22,1.767,1,1,340,0,0,0,1
6,"m3","Month 3","Positive",1,58,23,0.834,1,1,340,0,0,0,1
6,"m3","Month 3","Positive",1,59,24,0.017,1,1,340,0,0,0,1
6,"m3","Month 3","Positive",1,60,25,0.084,1,0,340,1,0,0,1
6,"m3","Month 3","Positive",1,61,26,0.2,1,1,340,0,0,1,0
6,"m3","Month 3","Positive",1,62,27,0.116,1,0,340,0,0,1,0
6,"m3","Month 3","Positive",1,63,28,1.15,1,0,340,0,0,1,0
6,"m3","Month 3","Positive",1,64,29,1.283,0,1,340,0,1,1,1
6,"m3","Month 3","Positive",1,65,30,1.167,0,0,340,0,1,1,1
6,"m3","Month 3","Positive",1,66,31,0.267,0,1,340,0,1,1,1
6,"m3","Month 3","Positive",1,67,32,0.217,0,0,340,0,1,1,1
6,"m3","Month 3","Positive",1,68,33,0.067,1,0,340,0,0,1,0
6,"m3","Month 3","Positive",1,69,34,0.166,1,0,340,0,0,1,0
6,"m3","Month 3","Positive",1,70,35,0.766,1,1,340,0,0,1,0
6,"m3","Month 3","Negative",2,71,1,2.2,1,1,260,0,0,0,1
6,"m3","Month 3","Negative",2,72,2,1.101,1,1,260,0,0,0,1
6,"m3","Month 3","Negative",2,73,3,1.05,1,1,260,0,0,0,1
6,"m3","Month 3","Negative",2,74,4,0.3,1,1,260,0,0,0,1
6,"m3","Month 3","Negative",2,75,5,0.967,1,1,260,0,0,0,1
6,"m3","Month 3","Negative",2,76,6,0.4,1,1,260,0,0,0,1
6,"m3","Month 3","Negative",2,77,7,0.95,1,1,260,0,0,0,1
6,"m3","Month 3","Negative",2,78,8,0.867,1,0,260,0,0,0,1
6,"m3","Month 3","Negative",2,79,9,1.434,1,1,260,0,0,0,1
6,"m3","Month 3","Negative",2,80,10,0.517,0,0,260,0,1,0,0
6,"m3","Month 3","Negative",2,81,11,0.783,0,0,260,0,1,0,0
6,"m3","Month 3","Negative",2,82,12,0.867,1,1,260,0,0,0,1
6,"m3","Month 3","Negative",2,83,13,0.166,1,1,260,1,0,0,1
6,"m3","Month 3","Negative",2,84,14,0.2,1,0,260,0,0,1,0
6,"m3","Month 3","Negative",2,85,15,0.601,1,0,260,0,0,1,0
6,"m3","Month 3","Negative",2,86,16,0.117,0,1,260,0,1,1,1
6,"m3","Month 3","Negative",2,87,17,0.517,0,1,260,0,1,1,1
6,"m3","Month 3","Negative",2,88,18,1.1,0,1,260,0,1,1,1
6,"m3","Month 3","Negative",2,89,19,0.95,0,1,260,0,1,1,1
6,"m3","Month 3","Negative",2,90,20,0.766,0,1,260,0,1,1,1
6,"m3","Month 3","Negative",2,91,21,0.667,0,1,260,0,1,1,1
6,"m3","Month 3","Negative",2,92,22,0.716,0,1,260,0,1,1,1
6,"m3","Month 3","Negative",2,93,23,1.117,0,1,260,0,1,1,1
6,"m3","Month 3","Negative",2,94,24,1.266,0,1,260,0,1,1,1
6,"m3","Month 3","Negative",2,95,25,0.1,0,1,260,1,1,1,1
6,"m3","Month 3","Negative",2,96,26,1.4,0,0,260,0,1,0,0
6,"m3","Month 3","Negative",2,97,27,1.967,1,1,260,0,0,0,1
6,"m3","Month 3","Negative",2,98,28,1.15,1,0,260,0,0,0,1
6,"m3","Month 3","Negative",2,99,29,1.9,0,1,260,0,1,0,0
6,"m3","Month 3","Negative",2,100,30,0.984,0,0,260,0,1,0,0
6,"m3","Month 3","Negative",2,101,31,0.316,1,1,260,0,0,0,1
6,"m3","Month 3","Negative",2,102,32,0.701,1,1,260,0,0,0,1
6,"m3","Month 3","Negative",2,103,33,1.05,1,1,260,0,0,0,1
6,"m3","Month 3","Negative",2,104,34,0.333,1,1,260,0,0,0,1
6,"m3","Month 3","Negative",2,105,35,1.816,1,1,260,0,0,0,1
6,"m4","Month 4","Mixed",3,1,1,2.466,1,0,240,0,0,1,0
6,"m4","Month 4","Mixed",3,2,2,1.834,0,0,240,0,1,1,1
6,"m4","Month 4","Mixed",3,3,3,0.934,0,1,240,0,1,1,1
6,"m4","Month 4","Mixed",3,4,4,1.134,0,1,240,0,1,1,1
6,"m4","Month 4","Mixed",3,5,5,1.317,0,0,240,0,1,1,1
6,"m4","Month 4","Mixed",3,6,6,2.9,1,0,240,0,0,1,0
6,"m4","Month 4","Mixed",3,7,7,7.734,1,0,240,0,0,1,0
6,"m4","Month 4","Mixed",3,8,8,0.933,0,1,240,0,1,1,1
6,"m4","Month 4","Mixed",3,9,9,1.216,0,1,240,0,1,1,1
6,"m4","Month 4","Mixed",3,10,10,1.65,0,1,240,0,1,1,1
6,"m4","Month 4","Mixed",3,11,11,0.783,0,1,240,0,1,1,1
6,"m4","Month 4","Mixed",3,12,12,0.967,0,1,240,1,1,1,1
6,"m4","Month 4","Mixed",3,13,13,0.133,0,1,240,0,1,0,0
6,"m4","Month 4","Mixed",3,14,14,12.366,0,0,240,0,1,0,0
6,"m4","Month 4","Mixed",3,15,15,2.1,1,0,240,0,0,0,1
6,"m4","Month 4","Mixed",3,16,16,0.849,1,1,240,0,0,0,1
6,"m4","Month 4","Mixed",3,17,17,1.633,1,1,240,0,0,0,1
6,"m4","Month 4","Mixed",3,18,18,1.867,1,1,240,0,0,0,1
6,"m4","Month 4","Mixed",3,19,19,1.333,1,1,240,0,0,0,1
6,"m4","Month 4","Mixed",3,20,20,1.533,1,1,240,0,0,0,1
6,"m4","Month 4","Mixed",3,21,21,2.599,1,1,240,0,0,0,1
6,"m4","Month 4","Mixed",3,22,22,1.184,1,0,240,0,0,0,1
6,"m4","Month 4","Mixed",3,23,23,1.1,1,1,240,0,0,0,1
6,"m4","Month 4","Mixed",3,24,24,4.084,1,1,240,1,0,0,1
6,"m4","Month 4","Mixed",3,25,25,2.233,1,0,240,0,0,1,0
6,"m4","Month 4","Mixed",3,26,26,1.966,1,0,240,0,0,1,0
6,"m4","Month 4","Mixed",3,27,27,0.516,0,1,240,0,1,1,1
6,"m4","Month 4","Mixed",3,28,28,0.95,0,0,240,0,1,1,1
6,"m4","Month 4","Mixed",3,29,29,1.034,1,0,240,0,0,1,0
6,"m4","Month 4","Mixed",3,30,30,2.7,1,0,240,0,0,1,0
6,"m4","Month 4","Mixed",3,31,31,0.733,0,1,240,0,1,1,1
6,"m4","Month 4","Mixed",3,32,32,1.517,0,1,240,0,1,1,1
6,"m4","Month 4","Mixed",3,33,33,1.516,0,1,240,0,1,1,1
6,"m4","Month 4","Mixed",3,34,34,0.999,0,0,240,0,1,1,1
6,"m4","Month 4","Mixed",3,35,35,14.934,1,0,240,0,0,1,0
6,"m4","Month 4","Positive",2,36,1,2.516,1,0,190,0,0,0,1
6,"m4","Month 4","Positive",2,37,2,0.967,0,0,190,0,1,0,0
6,"m4","Month 4","Positive",2,38,3,1.05,1,0,190,0,0,0,1
