"panel","level","task","nt","stim","idx","trial","condition","Oz"
"B","trial","UG","DA","Pre-Stim",6,2,NA,0.808918343282268
"B","trial","UG","DA","Pre-Stim",6,3,NA,0.105241309815082
"B","trial","UG","DA","Pre-Stim",6,4,NA,1.39012862984934
"B","trial","UG","DA","Pre-Stim",6,5,NA,1.60221782506096
"B","trial","UG","DA","Pre-Stim",6,6,NA,1.05520324665339
"B","trial","UG","DA","Pre-Stim",6,7,NA,1.92938043051162
"B","trial","UG","DA","Pre-Stim",6,8,NA,1.64879152472383
"B","trial","UG","DA","Pre-Stim",6,9,NA,1.50862630286471
"B","trial","UG","DA","Pre-Stim",6,10,NA,1.57142713718544
"B","trial","UG","DA","Pre-Stim",6,11,NA,1.69121673781116
"B","trial","UG","DA","Pre-Stim",6,12,NA,2.46092448152473
"B","trial","UG","DA","Pre-Stim",6,13,NA,2.40900856584143
"B","trial","UG","DA","Pre-Stim",6,14,NA,1.96181069473753
"B","trial","UG","DA","Pre-Stim",6,15,NA,3.01240571048105
"B","trial","UG","DA","Pre-Stim",6,16,NA,2.5332320357155
"B","trial","UG","DA","Pre-Stim",6,17,NA,1.90530957744798
"B","trial","UG","DA","Pre-Stim",6,18,NA,2.59926851864335
"B","trial","UG","DA","Pre-Stim",6,19,NA,2.11048556585291
"B","trial","UG","DA","Pre-Stim",6,20,NA,2.67534823581067
"B","trial","UG","DA","Pre-Stim",6,21,NA,2.24271053838222
"B","trial","UG","DA","Pre-Stim",6,22,NA,3.87594388628025
"B","trial","UG","DA","Pre-Stim",6,23,NA,2.66612539911151
"B","trial","UG","DA","Pre-Stim",6,24,NA,3.18348046353731
"B","trial","UG","DA","Pre-Stim",6,25,NA,3.80519060244293
"B","trial","UG","DA","Pre-Stim",6,26,NA,2.49125447438815
"B","trial","UG","DA","Pre-Stim",6,27,NA,3.52238838490333
"B","trial","UG","DA","Pre-Stim",6,28,NA,3.36020756498485
"B","trial","UG","DA","Pre-Stim",6,29,NA,4.62408764007509
"B","trial","UG","DA","Pre-Stim",6,30,NA,2.15789029900483
"B","trial","UG","5-HT","Pre-Stim",6,1,NA,1.24920904946784
"B","trial","UG","5-HT","Pre-Stim",6,2,NA,0.208392772233937
"B","trial","UG","5-HT","Pre-Stim",6,3,NA,0.732420712252455
"B","trial","UG","5-HT","Pre-Stim",6,4,NA,0.988049958885569
"B","trial","UG","5-HT","Pre-Stim",6,5,NA,0.545154683201952
"B","trial","UG","5-HT","Pre-Stim",6,6,NA,0.843362406134353
"B","trial","UG","5-HT","Pre-Stim",6,7,NA,0.743157931815436
"B","trial","UG","5-HT","Pre-Stim",6,8,NA,0.746112879249971
"B","trial","UG","5-HT","Pre-Stim",6,9,NA,0.0146135678779746
"B","trial","UG","5-HT","Pre-Stim",6,10,NA,0.257758421554732
"B","trial","UG","5-HT","Pre-Stim",6,11,NA,1.88359359960794
"B","trial","UG","5-HT","Pre-Stim",6,12,NA,0.387315549196744
"B","trial","UG","5-HT","Pre-Stim",6,13,NA,0.482209407125642
"B","trial","UG","5-HT","Pre-Stim",6,14,NA,0.654131833120957
"B","trial","UG","5-HT","Pre-Stim",6,15,NA,0.418663308939538
"B","trial","UG","5-HT","Pre-Stim",6,16,NA,1.33280927591704
"B","trial","UG","5-HT","Pre-Stim",6,17,NA,0.789868728036276
"B","trial","UG","5-HT","Pre-Stim",6,18,NA,1.11558689950227
"B","trial","UG","5-HT","Pre-Stim",6,19,NA,1.11184352015212
"B","trial","UG","5-HT","Pre-Stim",6,20,NA,0.265318771874209
"B","trial","UG","5-HT","Pre-Stim",6,21,NA,1.55435647620779
"B","trial","UG","5-HT","Pre-Stim",6,22,NA,0.902781274272807
"B","trial","UG","5-HT","Pre-Stim",6,23,NA,0.494947771072571
"B","trial","UG","5-HT","Pre-Stim",6,24,NA,0.519825302855972
"B","trial","UG","5-HT","Pre-Stim",6,25,NA,0.57199185537167
"B","trial","UG","5-HT","Pre-Stim",6,26,NA,-0.238332722031295
"B","trial","UG","5-HT","Pre-Stim",6,27,NA,1.07152331131261
"B","trial","UG","5-HT","Pre-Stim",6,28,NA,1.22283132775294
"B","trial","UG","5-HT","Pre-Stim",6,29,NA,0.46892847518253
"B","trial","UG","5-HT","Pre-Stim",6,30,NA,0.525841958825315
"B","trial","UG","DA","Post-Stim",7,1,NA,9.24351288288458
"B","trial","UG","DA","Post-Stim",7,2,NA,5.08624747438593
"B","trial","UG","DA","Post-Stim",7,3,NA,3.11080252662175
"B","trial","UG","DA","Post-Stim",7,4,NA,4.2050326449788
"B","trial","UG","DA","Post-Stim",7,5,NA,9.41031118590129
"B","trial","UG","DA","Post-Stim",7,6,NA,-4.4771541521277
"B","trial","UG","DA","Post-Stim",7,7,NA,-1.40420993983987
"B","trial","UG","DA","Post-Stim",7,8,NA,2.26227389991249
"B","trial","UG","DA","Post-Stim",7,9,NA,-5.20732704635747
"B","trial","UG","DA","Post-Stim",7,10,NA,3.01207670230709
"B","trial","UG","DA","Post-Stim",7,11,NA,-3.97554489476662
"B","trial","UG","DA","Post-Stim",7,12,NA,1.98166060626461
"B","trial","UG","DA","Post-Stim",7,13,NA,1.64342976170083
"B","trial","UG","DA","Post-Stim",7,14,NA,0.696565701919148
"B","trial","UG","DA","Post-Stim",7,15,NA,3.1403265156138
"B","trial","UG","DA","Post-Stim",7,16,NA,4.65770092933297
"B","trial","UG","DA","Post-Stim",7,17,NA,2.72650792650278
"B","trial","UG","DA","Post-Stim",7,18,NA,1.91454559059628
"B","trial","UG","DA","Post-Stim",7,19,NA,2.29807548649341
"B","trial","UG","DA","Post-Stim",7,20,NA,-0.868109049430442
"B","trial","UG","DA","Post-Stim",7,21,NA,-1.63531646698068
"B","trial","UG","DA","Post-Stim",7,22,NA,10.5444954168871
"B","trial","UG","DA","Post-Stim",7,23,NA,3.92812595298013
"B","trial","UG","DA","Post-Stim",7,24,NA,1.07321493603721
"B","trial","UG","DA","Post-Stim",7,25,NA,3.6645166310929
"B","trial","UG","DA","Post-Stim",7,26,NA,2.40721344237887
"B","trial","UG","DA","Post-Stim",7,27,NA,-0.115672158300194
"B","trial","UG","DA","Post-Stim",7,28,NA,2.13160630440852
"B","trial","UG","DA","Post-Stim",7,29,NA,4.32838550622982
"B","trial","UG","DA","Post-Stim",7,30,NA,3.11776399706223
"B","trial","UG","5-HT","Post-Stim",7,1,NA,-0.545402138338278
"B","trial","UG","5-HT","Post-Stim",7,2,NA,0.910575911875465
"B","trial","UG","5-HT","Post-Stim",7,3,NA,-2.31656719561084
"B","trial","UG","5-HT","Post-Stim",7,4,NA,2.27696388983998
"B","trial","UG","5-HT","Post-Stim",7,5,NA,1.71993755212543
"B","trial","UG","5-HT","Post-Stim",7,6,NA,0.425659220363442
"B","trial","UG","5-HT","Post-Stim",7,7,NA,3.63561265403394
"B","trial","UG","5-HT","Post-Stim",7,8,NA,0.41599849260103
"B","trial","UG","5-HT","Post-Stim",7,9,NA,0.169169182804823
"B","trial","UG","5-HT","Post-Stim",7,10,NA,1.43538332244054
"B","trial","UG","5-HT","Post-Stim",7,11,NA,0.368751394844532
"B","trial","UG","5-HT","Post-Stim",7,12,NA,0.966729161366077
"B","trial","UG","5-HT","Post-Stim",7,13,NA,2.08555085379765
"B","trial","UG","5-HT","Post-Stim",7,14,NA,3.88206894837771
"B","trial","UG","5-HT","Post-Stim",7,15,NA,5.61563643377859
"B","trial","UG","5-HT","Post-Stim",7,16,NA,0.677013531653648
"B","trial","UG","5-HT","Post-Stim",7,17,NA,0.632340538332272
"B","trial","UG","5-HT","Post-Stim",7,18,NA,1.13129776488493
"B","trial","UG","5-HT","Post-Stim",7,19,NA,1.47023180127106
"B","trial","UG","5-HT","Post-Stim",7,20,NA,1.04924273103435
"B","trial","UG","5-HT","Post-Stim",7,21,NA,3.96922449496909
"B","trial","UG","5-HT","Post-Stim",7,22,NA,0.787382125270275
"B","trial","UG","5-HT","Post-Stim",7,23,NA,-0.390881126296794
"B","trial","UG","5-HT","Post-Stim",7,24,NA,1.08009034225222
"B","trial","UG","5-HT","Post-Stim",7,25,NA,3.70682397979373
"B","trial","UG","5-HT","Post-Stim",7,26,NA,2.07366753191593
"B","trial","UG","5-HT","Post-Stim",7,27,NA,1.42026570041268
"B","trial","UG","5-HT","Post-Stim",7,28,NA,3.17142885181187
"B","trial","UG","5-HT","Post-Stim",7,29,NA,0.218270052668413
"B","trial","UG","5-HT","Post-Stim",7,30,NA,0.439073707938863
"B","trial","UG","DA","Pre-Stim",7,1,NA,-0.625041631825444
"B","trial","UG","DA","Pre-Stim",7,2,NA,-1.95321242628203
"B","trial","UG","DA","Pre-Stim",7,3,NA,0.569973261594578
"B","trial","UG","DA","Pre-Stim",7,4,NA,1.378956486812
"B","trial","UG","DA","Pre-Stim",7,5,NA,3.78366816985795
"B","trial","UG","DA","Pre-Stim",7,6,NA,2.18455252595612
"B","trial","UG","DA","Pre-Stim",7,7,NA,-7.53135662055065
"B","trial","UG","DA","Pre-Stim",7,8,NA,-3.48548226208276
"B","trial","UG","DA","Pre-Stim",7,9,NA,-5.29695153330893
"B","trial","UG","DA","Pre-Stim",7,10,NA,-6.10814658923753
"B","trial","UG","DA","Pre-Stim",7,11,NA,5.2810597459781
"B","trial","UG","DA","Pre-Stim",7,12,NA,-0.484616336521094
"B","trial","UG","DA","Pre-Stim",7,13,NA,4.03655046351481
"B","trial","UG","DA","Pre-Stim",7,14,NA,5.83731531726537
"B","trial","UG","DA","Pre-Stim",7,15,NA,1.78194413332916
"B","trial","UG","DA","Pre-Stim",7,16,NA,-1.48610558125153
"B","trial","UG","DA","Pre-Stim",7,17,NA,1.23491068219451
"B","trial","UG","DA","Pre-Stim",7,18,NA,-1.38280138227147
"B","trial","UG","DA","Pre-Stim",7,19,NA,3.03405484346306
"B","trial","UG","DA","Pre-Stim",7,20,NA,-6.50495126726972
"B","trial","UG","DA","Pre-Stim",7,21,NA,-1.44623308505887
"B","trial","UG","DA","Pre-Stim",7,22,NA,1.63669379966468
"B","trial","UG","DA","Pre-Stim",7,23,NA,5.01354786133293
"B","trial","UG","DA","Pre-Stim",7,24,NA,1.10285217932058
"B","trial","UG","DA","Pre-Stim",7,25,NA,5.31955948490348
"B","trial","UG","DA","Pre-Stim",7,26,NA,0.956566070668886
"B","trial","UG","DA","Pre-Stim",7,27,NA,0.138359504044675
"B","trial","UG","DA","Pre-Stim",7,28,NA,0.843188409278514
"B","trial","UG","DA","Pre-Stim",7,29,NA,2.79378451529081
"B","trial","UG","DA","Pre-Stim",7,30,NA,0.874676735480171
"B","trial","UG","5-HT","Pre-Stim",7,1,NA,-6.4160976076324
"B","trial","UG","5-HT","Pre-Stim",7,2,NA,-2.89666801279072
"B","trial","UG","5-HT","Pre-Stim",7,3,NA,-5.37838586043111
"B","trial","UG","5-HT","Pre-Stim",7,4,NA,-5.21473788275372
"B","trial","UG","5-HT","Pre-Stim",7,5,NA,-2.64827441081919
"B","trial","UG","5-HT","Pre-Stim",7,6,NA,-5.75211437107807
"B","trial","UG","5-HT","Pre-Stim",7,7,NA,-3.11289263045174
"B","trial","UG","5-HT","Pre-Stim",7,8,NA,-3.97484433891497
"B","trial","UG","5-HT","Pre-Stim",7,9,NA,-4.62880897400198
"B","trial","UG","5-HT","Pre-Stim",7,10,NA,-3.72354513697331
"B","trial","UG","5-HT","Pre-Stim",7,11,NA,-0.332737094516539
"B","trial","UG","5-HT","Pre-Stim",7,12,NA,-1.24955497527665
"B","trial","UG","5-HT","Pre-Stim",7,13,NA,-2.82772771459366
"B","trial","UG","5-HT","Pre-Stim",7,14,NA,-2.09383682336534
"B","trial","UG","5-HT","Pre-Stim",7,15,NA,-1.54441180681465
"B","trial","UG","5-HT","Pre-Stim",7,16,NA,-1.55000072004221
"B","trial","UG","5-HT","Pre-Stim",7,17,NA,-0.478397722224
"B","trial","UG","5-HT","Pre-Stim",7,18,NA,-2.53227621249063
"B","trial","UG","5-HT","Pre-Stim",7,19,NA,-3.81885305625202
"B","trial","UG","5-HT","Pre-Stim",7,20,NA,-4.13320846397098
"B","trial","UG","5-HT","Pre-Stim",7,21,NA,-2.68686199918313
"B","trial","UG","5-HT","Pre-Stim",7,22,NA,-4.69763446706125
"B","trial","UG","5-HT","Pre-Stim",7,23,NA,-1.79060995414099
"B","trial","UG","5-HT","Pre-Stim",7,24,NA,-3.35213550693063
"B","trial","UG","5-HT","Pre-Stim",7,25,NA,-1.99980062155057
"B","trial","UG","5-HT","Pre-Stim",7,26,NA,-1.37076053499211
"B","trial","UG","5-HT","Pre-Stim",7,27,NA,-5.09018080273636
"B","trial","UG","5-HT","Pre-Stim",7,28,NA,-3.03999459231852
"B","trial","UG","5-HT","Pre-Stim",7,29,NA,-1.64634718263497
"B","trial","UG","5-HT","Pre-Stim",7,30,NA,-4.09982441195732
"B","trial","UG","DA","Post-Stim",8,1,NA,8.817457005839
"B","trial","UG","DA","Post-Stim",8,2,NA,10.7533512800651
"B","trial","UG","DA","Post-Stim",8,3,NA,10.4369792252476
"B","trial","UG","DA","Post-Stim",8,4,NA,8.45735670127051
"B","trial","UG","DA","Post-Stim",8,5,NA,8.2312675370256
"B","trial","UG","DA","Post-Stim",8,6,NA,8.51807919399332
"B","trial","UG","DA","Post-Stim",8,7,NA,8.52528074378898
"B","trial","UG","DA","Post-Stim",8,8,NA,9.81508980860108
"B","trial","UG","DA","Post-Stim",8,9,NA,8.27714176812629
"B","trial","UG","DA","Post-Stim",8,10,NA,8.14632872546883
"B","trial","UG","DA","Post-Stim",8,11,NA,7.09832389766749
"B","trial","UG","DA","Post-Stim",8,12,NA,7.64552015043792
"B","trial","UG","DA","Post-Stim",8,13,NA,7.47250924966996
"B","trial","UG","DA","Post-Stim",8,14,NA,7.10436267294464
"B","trial","UG","DA","Post-Stim",8,15,NA,10.3230059091584
"B","trial","UG","DA","Post-Stim",8,16,NA,9.15038016955021
"B","trial","UG","DA","Post-Stim",8,17,NA,9.99476689080978
"B","trial","UG","DA","Post-Stim",8,18,NA,6.50085016577801
"B","trial","UG","DA","Post-Stim",8,19,NA,4.92244103590321
"B","trial","UG","DA","Post-Stim",8,20,NA,5.62135434844275
"B","trial","UG","DA","Post-Stim",8,21,NA,7.03304615654369
"B","trial","UG","DA","Post-Stim",8,22,NA,7.60476280709237
"B","trial","UG","DA","Post-Stim",8,23,NA,5.43427687075004
"B","trial","UG","DA","Post-Stim",8,24,NA,6.8699382805393
"B","trial","UG","DA","Post-Stim",8,25,NA,7.15534755097418
"B","trial","UG","DA","Post-Stim",8,26,NA,5.61213613103909
"B","trial","UG","DA","Post-Stim",8,27,NA,7.34664491618724
"B","trial","UG","DA","Post-Stim",8,28,NA,5.64639038727383
"B","trial","UG","DA","Post-Stim",8,29,NA,5.18186795509747
"B","trial","UG","DA","Post-Stim",8,30,NA,6.48662336343306
"B","trial","UG","5-HT","Post-Stim",8,1,NA,-9.09135918163565
"B","trial","UG","5-HT","Post-Stim",8,2,NA,-10.4571900852825
"B","trial","UG","5-HT","Post-Stim",8,3,NA,-11.1396128273782
"B","trial","UG","5-HT","Post-Stim",8,4,NA,-9.5935375345482
"B","trial","UG","5-HT","Post-Stim",8,5,NA,-3.76161641963009
"B","trial","UG","5-HT","Post-Stim",8,6,NA,-6.41263733444515
"B","trial","UG","5-HT","Post-Stim",8,7,NA,-4.74398028780498
"B","trial","UG","5-HT","Post-Stim",8,8,NA,-5.13628096196977
"B","trial","UG","5-HT","Post-Stim",8,9,NA,-7.17921768848901
"B","trial","UG","5-HT","Post-Stim",8,10,NA,-8.32593812525177
"B","trial","UG","5-HT","Post-Stim",8,11,NA,-5.50325363419538
"B","trial","UG","5-HT","Post-Stim",8,12,NA,-6.68272766303779
"B","trial","UG","5-HT","Post-Stim",8,13,NA,-8.13017272499662
"B","trial","UG","5-HT","Post-Stim",8,14,NA,-6.26337503014594
"B","trial","UG","5-HT","Post-Stim",8,15,NA,-6.11468543949478
"B","trial","UG","5-HT","Post-Stim",8,16,NA,-4.43460958673113
"B","trial","UG","5-HT","Post-Stim",8,17,NA,-8.28401337671338
"B","trial","UG","5-HT","Post-Stim",8,18,NA,-7.00854757301844
"B","trial","UG","5-HT","Post-Stim",8,19,NA,-4.12350679995313
"B","trial","UG","5-HT","Post-Stim",8,20,NA,-4.29418274758334
"B","trial","UG","5-HT","Post-Stim",8,21,NA,-4.74815786064959
"B","trial","UG","5-HT","Post-Stim",8,22,NA,-5.12923363796717
"B","trial","UG","5-HT","Post-Stim",8,23,NA,-5.92133329410611
"B","trial","UG","5-HT","Post-Stim",8,24,NA,-4.94639157621633
"B","trial","UG","5-HT","Post-Stim",8,25,NA,-4.41961512288527
"B","trial","UG","5-HT","Post-Stim",8,26,NA,-4.55923917132276
"B","trial","UG","5-HT","Post-Stim",8,27,NA,-4.31237884765739
"B","trial","UG","5-HT","Post-Stim",8,28,NA,-4.27305411210988
"B","trial","UG","5-HT","Post-Stim",8,29,NA,-2.92078751811665
"B","trial","UG","5-HT","Post-Stim",8,30,NA,-3.73044786652942
"B","trial","UG","DA","Pre-Stim",8,1,NA,0.38811344662459
"B","trial","UG","DA","Pre-Stim",8,2,NA,0.874786914986552
"B","trial","UG","DA","Pre-Stim",8,3,NA,-0.127939743356612
"B","trial","UG","DA","Pre-Stim",8,4,NA,4.48564675385692
"B","trial","UG","DA","Pre-Stim",8,5,NA,5.6563836619559
"B","trial","UG","DA","Pre-Stim",8,6,NA,5.75110453827382
"B","trial","UG","DA","Pre-Stim",8,7,NA,7.02501236927315
"B","trial","UG","DA","Pre-Stim",8,8,NA,4.52737381979948
"B","trial","UG","DA","Pre-Stim",8,9,NA,8.22111076617938
"B","trial","UG","DA","Pre-Stim",8,10,NA,7.03842237153043
"B","trial","UG","DA","Pre-Stim",8,11,NA,3.85169135426705
"B","trial","UG","DA","Pre-Stim",8,12,NA,5.5097124234436
"B","trial","UG","DA","Pre-Stim",8,13,NA,6.13327145656826
"B","trial","UG","DA","Pre-Stim",8,14,NA,5.1000973414104
"B","trial","UG","DA","Pre-Stim",8,15,NA,7.27212053352164
"B","trial","UG","DA","Pre-Stim",8,16,NA,5.18077439482564
"B","trial","UG","DA","Pre-Stim",8,17,NA,5.31061708534146
"B","trial","UG","DA","Pre-Stim",8,18,NA,7.83704478488325
"B","trial","UG","DA","Pre-Stim",8,19,NA,10.3759376628871
"B","trial","UG","DA","Pre-Stim",8,20,NA,8.72664144246621
"B","trial","UG","DA","Pre-Stim",8,21,NA,7.91422207903168
"B","trial","UG","DA","Pre-Stim",8,22,NA,5.99959581501496
"B","trial","UG","DA","Pre-Stim",8,23,NA,6.8758313624686
"B","trial","UG","DA","Pre-Stim",8,24,NA,7.54506737393913
"B","trial","UG","DA","Pre-Stim",8,25,NA,8.88162633141461
"B","trial","UG","DA","Pre-Stim",8,26,NA,8.3211359510712
"B","trial","UG","DA","Pre-Stim",8,27,NA,9.92890866473635
"B","trial","UG","DA","Pre-Stim",8,28,NA,9.30621449375115
"B","trial","UG","DA","Pre-Stim",8,29,NA,8.83102426130847
"B","trial","UG","DA","Pre-Stim",8,30,NA,9.09768926052561
"B","trial","UG","5-HT","Pre-Stim",8,1,NA,2.52044341241345
"B","trial","UG","5-HT","Pre-Stim",8,2,NA,-5.01766089562514
"B","trial","UG","5-HT","Pre-Stim",8,3,NA,-2.22284916688213
"B","trial","UG","5-HT","Pre-Stim",8,4,NA,-6.22460859562328
"B","trial","UG","5-HT","Pre-Stim",8,5,NA,-0.698904651702652
"B","trial","UG","5-HT","Pre-Stim",8,6,NA,-8.51624423749895
"B","trial","UG","5-HT","Pre-Stim",8,7,NA,-7.09403570043701
"B","trial","UG","5-HT","Pre-Stim",8,8,NA,-2.8984898918908
"B","trial","UG","5-HT","Pre-Stim",8,9,NA,-3.47182026181407
"B","trial","UG","5-HT","Pre-Stim",8,10,NA,-6.19192655033252
"B","trial","UG","5-HT","Pre-Stim",8,11,NA,-1.58818925213435
"B","trial","UG","5-HT","Pre-Stim",8,12,NA,-6.26582820004855
"B","trial","UG","5-HT","Pre-Stim",8,13,NA,-2.20757446929948
"B","trial","UG","5-HT","Pre-Stim",8,14,NA,-4.94586745355143
"B","trial","UG","5-HT","Pre-Stim",8,15,NA,-3.4430548244993
"B","trial","UG","5-HT","Pre-Stim",8,16,NA,-7.64219025571083
"B","trial","UG","5-HT","Pre-Stim",8,17,NA,-5.50302769095831
"B","trial","UG","5-HT","Pre-Stim",8,18,NA,-2.03404111948902
"B","trial","UG","5-HT","Pre-Stim",8,19,NA,-5.37833993053905
"B","trial","UG","5-HT","Pre-Stim",8,20,NA,-6.11254322821255
"B","trial","UG","5-HT","Pre-Stim",8,21,NA,-4.85383955451331
"B","trial","UG","5-HT","Pre-Stim",8,22,NA,-6.37981413457438
"B","trial","UG","5-HT","Pre-Stim",8,23,NA,-2.74653667176442
"B","trial","UG","5-HT","Pre-Stim",8,24,NA,-2.17845735966569
"B","trial","UG","5-HT","Pre-Stim",8,25,NA,-6.91770279333139
"B","trial","UG","5-HT","Pre-Stim",8,26,NA,-8.95889056323029
"B","trial","UG","5-HT","Pre-Stim",8,27,NA,-3.66852468844682
"B","trial","UG","5-HT","Pre-Stim",8,28,NA,-5.89890738124414
"B","trial","UG","5-HT","Pre-Stim",8,29,NA,-3.8765278982689
"B","trial","UG","5-HT","Pre-Stim",8,30,NA,-7.42637193507349
"B","trial","UG","DA","Post-Stim",9,2,NA,11.907261529855
"B","trial","UG","DA","Post-Stim",9,3,NA,11.9119181857613
"B","trial","UG","DA","Post-Stim",9,4,NA,9.62874693483258
"B","trial","UG","DA","Post-Stim",9,5,NA,9.94427065489407
"B","trial","UG","DA","Post-Stim",9,6,NA,8.47854090079558
"B","trial","UG","DA","Post-Stim",9,7,NA,9.54627495651854
"B","trial","UG","DA","Post-Stim",9,8,NA,7.33451019446661
"B","trial","UG","DA","Post-Stim",9,9,NA,8.20229168584863
"B","trial","UG","DA","Post-Stim",9,10,NA,10.0939918979372
"B","trial","UG","DA","Post-Stim",9,11,NA,9.69520684404926
"B","trial","UG","DA","Post-Stim",9,12,NA,10.1097057336799
"B","trial","UG","DA","Post-Stim",9,13,NA,9.0201288298699
"B","trial","UG","DA","Post-Stim",9,14,NA,9.09319262578605
"B","trial","UG","DA","Post-Stim",9,15,NA,8.42111587253173
"B","trial","UG","DA","Post-Stim",9,16,NA,6.37861867113363
"B","trial","UG","DA","Post-Stim",9,17,NA,6.21468393613137
"B","trial","UG","DA","Post-Stim",9,18,NA,7.17679348261726
"B","trial","UG","DA","Post-Stim",9,19,NA,7.07597535158218
"B","trial","UG","DA","Post-Stim",9,20,NA,6.20416349728336
"B","trial","UG","DA","Post-Stim",9,21,NA,7.28210828878102
"B","trial","UG","DA","Post-Stim",9,22,NA,6.84021881250748
"B","trial","UG","DA","Post-Stim",9,23,NA,6.89819443349707
"B","trial","UG","DA","Post-Stim",9,24,NA,6.09643830238267
"B","trial","UG","DA","Post-Stim",9,25,NA,5.22276383538958
"B","trial","UG","DA","Post-Stim",9,26,NA,6.68288397637107
"B","trial","UG","DA","Post-Stim",9,27,NA,7.88137257977068
"B","trial","UG","DA","Post-Stim",9,28,NA,6.9220389169813
"B","trial","UG","DA","Post-Stim",9,29,NA,5.63134793109397
"B","trial","UG","DA","Post-Stim",9,30,NA,4.31747219813964
"B","trial","UG","5-HT","Post-Stim",9,2,NA,1.221621836053
"B","trial","UG","5-HT","Post-Stim",9,3,NA,2.08744759851215
"B","trial","UG","5-HT","Post-Stim",9,4,NA,1.36805032081811
"B","trial","UG","5-HT","Post-Stim",9,5,NA,1.5941837267217
"B","trial","UG","5-HT","Post-Stim",9,6,NA,0.246900625368028
"B","trial","UG","5-HT","Post-Stim",9,7,NA,1.43234961293286
"B","trial","UG","5-HT","Post-Stim",9,8,NA,1.82337076793897
"B","trial","UG","5-HT","Post-Stim",9,9,NA,2.16010254230711
"B","trial","UG","5-HT","Post-Stim",9,10,NA,2.26404486578987
"B","trial","UG","5-HT","Post-Stim",9,11,NA,2.87125848284957
"B","trial","UG","5-HT","Post-Stim",9,12,NA,2.86169214409278
"B","trial","UG","5-HT","Post-Stim",9,13,NA,2.75997770214462
"B","trial","UG","5-HT","Post-Stim",9,14,NA,3.41366771686321
"B","trial","UG","5-HT","Post-Stim",9,15,NA,2.29954874124257
"B","trial","UG","5-HT","Post-Stim",9,16,NA,1.46227894653284
"B","trial","UG","5-HT","Post-Stim",9,17,NA,3.36889824190965
"B","trial","UG","5-HT","Post-Stim",9,18,NA,2.90530280149074
"B","trial","UG","5-HT","Post-Stim",9,19,NA,1.661302678155
"B","trial","UG","5-HT","Post-Stim",9,20,NA,2.67315588754749
"B","trial","UG","5-HT","Post-Stim",9,21,NA,4.32704692208326
"B","trial","UG","5-HT","Post-Stim",9,22,NA,4.30432021753334
"B","trial","UG","5-HT","Post-Stim",9,23,NA,2.70660302722876
"B","trial","UG","5-HT","Post-Stim",9,24,NA,4.2357674807317
"B","trial","UG","5-HT","Post-Stim",9,25,NA,4.12667668866273
"B","trial","UG","5-HT","Post-Stim",9,26,NA,3.91699294102768
"B","trial","UG","5-HT","Post-Stim",9,27,NA,4.52829556606813
"B","trial","UG","5-HT","Post-Stim",9,28,NA,3.36199542351357
"B","trial","UG","5-HT","Post-Stim",9,29,NA,4.72406761795532
"B","trial","UG","5-HT","Post-Stim",9,30,NA,3.78279400410255
"B","trial","UG","DA","Pre-Stim",9,1,NA,6.86914543494389
"B","trial","UG","DA","Pre-Stim",9,2,NA,6.25251409870351
"B","trial","UG","DA","Pre-Stim",9,3,NA,4.52665973683363
"B","trial","UG","DA","Pre-Stim",9,4,NA,6.33231571979356
"B","trial","UG","DA","Pre-Stim",9,5,NA,7.23889782716458
"B","trial","UG","DA","Pre-Stim",9,6,NA,5.74457239923042
"B","trial","UG","DA","Pre-Stim",9,7,NA,7.00860650231792
"B","trial","UG","DA","Pre-Stim",9,8,NA,6.22541501746632
"B","trial","UG","DA","Pre-Stim",9,9,NA,8.78416555005866
"B","trial","UG","DA","Pre-Stim",9,10,NA,8.92938323830726
"B","trial","UG","DA","Pre-Stim",9,11,NA,8.8346513093982
"B","trial","UG","DA","Pre-Stim",9,12,NA,7.13900059540025
"B","trial","UG","DA","Pre-Stim",9,13,NA,7.71482525551223
"B","trial","UG","DA","Pre-Stim",9,14,NA,7.67070125589854
"B","trial","UG","DA","Pre-Stim",9,15,NA,7.48006398587152
"B","trial","UG","DA","Pre-Stim",9,16,NA,8.80152826507107
"B","trial","UG","DA","Pre-Stim",9,17,NA,10.6113582377446
"B","trial","UG","DA","Pre-Stim",9,18,NA,8.60315136715633
"B","trial","UG","DA","Pre-Stim",9,19,NA,8.47925029120496
"B","trial","UG","DA","Pre-Stim",9,20,NA,9.10906731650942
"B","trial","UG","DA","Pre-Stim",9,21,NA,8.22073793929634
"B","trial","UG","DA","Pre-Stim",9,22,NA,9.05668682467714
"B","trial","UG","DA","Pre-Stim",9,23,NA,8.95534128087084
"B","trial","UG","DA","Pre-Stim",9,24,NA,9.70753473581686
"B","trial","UG","DA","Pre-Stim",9,25,NA,10.9845681403795
"B","trial","UG","DA","Pre-Stim",9,26,NA,9.4690135254181
"B","trial","UG","DA","Pre-Stim",9,27,NA,10.7799330322033
"B","trial","UG","DA","Pre-Stim",9,28,NA,9.90516079400178
"B","trial","UG","DA","Pre-Stim",9,29,NA,10.1920896935305
"B","trial","UG","DA","Pre-Stim",9,30,NA,11.7623877281415
"B","trial","UG","5-HT","Pre-Stim",9,1,NA,-4.60476932543634
"B","trial","UG","5-HT","Pre-Stim",9,2,NA,-5.53259379701082
"B","trial","UG","5-HT","Pre-Stim",9,3,NA,-4.44087446412147
