"panel","level","task","nt","stim","idx","trial","Oz"
"C","trial","RL","NE","Post-Stim",4,86,7.55746826206503
"C","trial","RL","NE","Post-Stim",4,87,8.22210150047984
"C","trial","RL","NE","Post-Stim",4,88,3.38875518694287
"C","trial","RL","NE","Post-Stim",4,89,-3.64521905715493
"C","trial","RL","NE","Post-Stim",4,90,-5.81562735247698
"C","trial","RL","NE","Post-Stim",4,91,0.414530800778528
"C","trial","RL","NE","Post-Stim",4,92,-8.69313474520814
"C","trial","RL","NE","Post-Stim",4,93,-9.37171746816854
"C","trial","RL","NE","Post-Stim",4,94,-6.54352881812419
"C","trial","RL","NE","Post-Stim",4,95,-6.37370108583879
"C","trial","RL","NE","Post-Stim",4,96,-8.69944031232572
"C","trial","RL","NE","Post-Stim",4,97,-2.10729174076993
"C","trial","RL","NE","Post-Stim",4,98,-9.50315867857615
"C","trial","RL","NE","Post-Stim",4,99,-6.69918294190068
"C","trial","RL","NE","Post-Stim",4,100,0.32102439373519
"C","trial","RL","NE","Post-Stim",4,101,-0.00760623806391802
"C","trial","RL","NE","Post-Stim",4,102,-1.11711167703277
"C","trial","RL","NE","Post-Stim",4,103,-3.09985542405842
"C","trial","RL","NE","Post-Stim",4,104,-2.69491056488548
"C","trial","RL","NE","Post-Stim",4,105,-5.83765386855238
"C","trial","RL","NE","Pre-Stim",5,1,-4.49301979831588
"C","trial","RL","NE","Pre-Stim",5,2,-7.05618108464281
"C","trial","RL","NE","Pre-Stim",5,3,-5.6041721369486
"C","trial","RL","NE","Pre-Stim",5,4,-3.0605317005361
"C","trial","RL","NE","Pre-Stim",5,5,-4.90442627883137
"C","trial","RL","NE","Pre-Stim",5,6,-4.32552285121678
"C","trial","RL","NE","Pre-Stim",5,7,-2.78261795969624
"C","trial","RL","NE","Pre-Stim",5,8,-0.674931196882352
"C","trial","RL","NE","Pre-Stim",5,9,-5.36343797554543
"C","trial","RL","NE","Pre-Stim",5,10,-1.93900587834018
"C","trial","RL","NE","Pre-Stim",5,11,-5.13280778374314
"C","trial","RL","NE","Pre-Stim",5,12,-8.82762879124026
"C","trial","RL","NE","Pre-Stim",5,13,-3.16749764252171
"C","trial","RL","NE","Pre-Stim",5,14,-0.345924479348236
"C","trial","RL","NE","Pre-Stim",5,15,-4.00525966854013
"C","trial","RL","NE","Pre-Stim",5,16,-8.61289360181693
"C","trial","RL","NE","Pre-Stim",5,17,-1.33142893413915
"C","trial","RL","NE","Pre-Stim",5,18,-0.258164576723901
"C","trial","RL","NE","Pre-Stim",5,19,-0.921838390005042
"C","trial","RL","NE","Pre-Stim",5,20,-0.230180393201402
"C","trial","RL","NE","Pre-Stim",5,21,-0.171058593214857
"C","trial","RL","NE","Pre-Stim",5,22,-3.63527177382628
"C","trial","RL","NE","Pre-Stim",5,23,-1.31792044764533
"C","trial","RL","NE","Pre-Stim",5,24,0.628299713693905
"C","trial","RL","NE","Pre-Stim",5,25,-1.86770626514213
"C","trial","RL","NE","Pre-Stim",5,26,-0.905964292443241
"C","trial","RL","NE","Pre-Stim",5,27,0.924890042566647
"C","trial","RL","NE","Pre-Stim",5,28,2.49063649445158
"C","trial","RL","NE","Pre-Stim",5,29,-2.46939675858138
"C","trial","RL","NE","Pre-Stim",5,30,3.19659267576584
"C","trial","RL","NE","Pre-Stim",5,31,-1.23216415875003
"C","trial","RL","NE","Pre-Stim",5,32,2.10262636338763
"C","trial","RL","NE","Pre-Stim",5,33,-7.09418644937629
"C","trial","RL","NE","Pre-Stim",5,34,2.02193092845408
"C","trial","RL","NE","Pre-Stim",5,35,0.345521337327789
"C","trial","RL","NE","Pre-Stim",5,36,0.0663382138193209
"C","trial","RL","NE","Pre-Stim",5,37,3.25177018097176
"C","trial","RL","NE","Pre-Stim",5,38,0.333775782455446
"C","trial","RL","NE","Pre-Stim",5,39,-0.815464888816801
"C","trial","RL","NE","Pre-Stim",5,40,0.939341832698228
"C","trial","RL","NE","Pre-Stim",5,41,8.53829155181626
"C","trial","RL","NE","Pre-Stim",5,42,1.31089174922162
"C","trial","RL","NE","Pre-Stim",5,43,0.12072883631222
"C","trial","RL","NE","Pre-Stim",5,44,-0.729603037842769
"C","trial","RL","NE","Pre-Stim",5,45,4.98290705644746
"C","trial","RL","NE","Pre-Stim",5,46,1.14890484539287
"C","trial","RL","NE","Pre-Stim",5,47,1.68354483169105
"C","trial","RL","NE","Pre-Stim",5,48,-1.08792902790485
"C","trial","RL","NE","Pre-Stim",5,49,-6.54885577404741
"C","trial","RL","NE","Pre-Stim",5,50,5.28393876453318
"C","trial","RL","NE","Pre-Stim",5,51,-3.44521756282722
"C","trial","RL","NE","Pre-Stim",5,52,0.906725601720792
"C","trial","RL","NE","Pre-Stim",5,53,0.624313506831283
"C","trial","RL","NE","Pre-Stim",5,54,1.14142945546272
"C","trial","RL","NE","Pre-Stim",5,55,-3.98485091991979
"C","trial","RL","NE","Pre-Stim",5,56,5.80443500501955
"C","trial","RL","NE","Pre-Stim",5,57,1.69208318108334
"C","trial","RL","NE","Pre-Stim",5,58,1.79629054207009
"C","trial","RL","NE","Pre-Stim",5,59,-2.47678399163677
"C","trial","RL","NE","Pre-Stim",5,60,1.69587082990396
"C","trial","RL","NE","Pre-Stim",5,61,3.29468524431512
"C","trial","RL","NE","Pre-Stim",5,62,3.34217848646747
"C","trial","RL","NE","Pre-Stim",5,63,-1.86093471157032
"C","trial","RL","NE","Pre-Stim",5,64,2.66028881344501
"C","trial","RL","NE","Pre-Stim",5,65,1.38599566493377
"C","trial","RL","NE","Pre-Stim",5,66,5.36707403110964
"C","trial","RL","NE","Pre-Stim",5,67,3.93429347382151
"C","trial","RL","NE","Pre-Stim",5,68,2.15998729499278
"C","trial","RL","NE","Pre-Stim",5,69,2.63871744755519
"C","trial","RL","NE","Pre-Stim",5,70,1.90645760879835
"C","trial","RL","NE","Pre-Stim",5,71,1.5012105228462
"C","trial","RL","NE","Pre-Stim",5,72,5.01143335090082
"C","trial","RL","NE","Pre-Stim",5,73,4.17337638940065
"C","trial","RL","NE","Pre-Stim",5,74,4.37243783393049
"C","trial","RL","NE","Pre-Stim",5,75,1.61088786631565
"C","trial","RL","NE","Pre-Stim",5,76,0.00465291492027106
"C","trial","RL","NE","Pre-Stim",5,77,-4.4349167878531
"C","trial","RL","NE","Pre-Stim",5,78,-3.01123468989682
"C","trial","RL","NE","Pre-Stim",5,79,7.05374988817238
"C","trial","RL","NE","Pre-Stim",5,80,3.0559041745966
"C","trial","RL","NE","Pre-Stim",5,81,1.9178503364752
"C","trial","RL","NE","Pre-Stim",5,82,5.24515804923041
"C","trial","RL","NE","Pre-Stim",5,83,5.03199812479497
"C","trial","RL","NE","Pre-Stim",5,84,3.98166877007844
"C","trial","RL","NE","Pre-Stim",5,85,1.50127677003421
"C","trial","RL","NE","Pre-Stim",5,86,3.94706637884918
"C","trial","RL","NE","Pre-Stim",5,87,2.94716653158859
"C","trial","RL","NE","Pre-Stim",5,88,0.881211959550564
"C","trial","RL","NE","Pre-Stim",5,89,5.94575987708962
"C","trial","RL","NE","Pre-Stim",5,90,0.798046381249546
"C","trial","RL","NE","Pre-Stim",5,91,5.31708519627813
"C","trial","RL","NE","Pre-Stim",5,92,0.143099405641447
"C","trial","RL","NE","Pre-Stim",5,93,3.79002030758184
"C","trial","RL","NE","Pre-Stim",5,94,7.48587599209239
"C","trial","RL","NE","Pre-Stim",5,95,4.83092921469708
"C","trial","RL","NE","Pre-Stim",5,96,1.25258749518681
"C","trial","RL","NE","Pre-Stim",5,97,0.471362133892945
"C","trial","RL","NE","Pre-Stim",5,98,-0.576750963310175
"C","trial","RL","NE","Pre-Stim",5,99,3.83350429854643
"C","trial","RL","NE","Pre-Stim",5,100,2.37668917224482
"C","trial","RL","NE","Pre-Stim",5,101,0.923335144004464
"C","trial","RL","NE","Pre-Stim",5,102,1.96482494678235
"C","trial","RL","NE","Pre-Stim",5,103,3.81953858399663
"C","trial","RL","NE","Pre-Stim",5,104,-2.94060250633097
"C","trial","RL","NE","Pre-Stim",5,105,11.7619821971967
"C","trial","RL","NE","Post-Stim",5,2,6.91917988127402
"C","trial","RL","NE","Post-Stim",5,3,3.37825910785742
"C","trial","RL","NE","Post-Stim",5,4,2.00190867420782
"C","trial","RL","NE","Post-Stim",5,5,1.61578123206644
"C","trial","RL","NE","Post-Stim",5,6,0.532274652409354
"C","trial","RL","NE","Post-Stim",5,7,0.00289039997212165
"C","trial","RL","NE","Post-Stim",5,8,-0.383179451318598
"C","trial","RL","NE","Post-Stim",5,9,2.25805414189762
"C","trial","RL","NE","Post-Stim",5,10,-0.582814279105754
"C","trial","RL","NE","Post-Stim",5,11,-3.35980414603606
"C","trial","RL","NE","Post-Stim",5,12,-1.77140513830383
"C","trial","RL","NE","Post-Stim",5,13,-2.52780376120003
"C","trial","RL","NE","Post-Stim",5,14,0.834147280475376
"C","trial","RL","NE","Post-Stim",5,15,0.745199504600616
"C","trial","RL","NE","Post-Stim",5,16,-2.28692133055901
"C","trial","RL","NE","Post-Stim",5,17,4.33195701708554
"C","trial","RL","NE","Post-Stim",5,18,3.4443394940231
"C","trial","RL","NE","Post-Stim",5,19,-0.409510157038367
"C","trial","RL","NE","Post-Stim",5,20,6.00351642117738
"C","trial","RL","NE","Post-Stim",5,21,3.2483678687367
"C","trial","RL","NE","Post-Stim",5,22,-2.03426223616456
"C","trial","RL","NE","Post-Stim",5,23,0.810925897709062
"C","trial","RL","NE","Post-Stim",5,24,-3.53427910290763
"C","trial","RL","NE","Post-Stim",5,25,1.72383418711213
"C","trial","RL","NE","Post-Stim",5,26,-1.80360182938695
"C","trial","RL","NE","Post-Stim",5,27,3.78636124201699
"C","trial","RL","NE","Post-Stim",5,28,7.87412296006043
"C","trial","RL","NE","Post-Stim",5,29,-3.55919228209036
"C","trial","RL","NE","Post-Stim",5,30,-0.492813064393044
"C","trial","RL","NE","Post-Stim",5,31,5.7059000058783
"C","trial","RL","NE","Post-Stim",5,32,-3.6566381124985
"C","trial","RL","NE","Post-Stim",5,33,-1.94859189200497
"C","trial","RL","NE","Post-Stim",5,34,-4.27211287906078
"C","trial","RL","NE","Post-Stim",5,35,-2.21420700727082
"C","trial","RL","NE","Post-Stim",5,36,9.87490214691306
"C","trial","RL","NE","Post-Stim",5,37,0.344108353711521
"C","trial","RL","NE","Post-Stim",5,38,1.89013040313453
"C","trial","RL","NE","Post-Stim",5,39,-0.910485326789461
"C","trial","RL","NE","Post-Stim",5,40,4.68693878749288
"C","trial","RL","NE","Post-Stim",5,41,-3.76612102659861
"C","trial","RL","NE","Post-Stim",5,42,-3.79711140047415
"C","trial","RL","NE","Post-Stim",5,43,-1.69426602744789
"C","trial","RL","NE","Post-Stim",5,44,-1.32289428734131
"C","trial","RL","NE","Post-Stim",5,45,5.19933297760272
"C","trial","RL","NE","Post-Stim",5,46,2.08917444244482
"C","trial","RL","NE","Post-Stim",5,47,-5.35798909623994
"C","trial","RL","NE","Post-Stim",5,48,-0.802812192543292
"C","trial","RL","NE","Post-Stim",5,49,6.01224605763355
"C","trial","RL","NE","Post-Stim",5,50,-3.94384790059817
"C","trial","RL","NE","Post-Stim",5,51,-7.55164410699345
"C","trial","RL","NE","Post-Stim",5,52,-1.81252115994245
"C","trial","RL","NE","Post-Stim",5,53,1.22672105627634
"C","trial","RL","NE","Post-Stim",5,54,-2.46537120277082
"C","trial","RL","NE","Post-Stim",5,55,-0.381561048899886
"C","trial","RL","NE","Post-Stim",5,56,-6.39298224979235
"C","trial","RL","NE","Post-Stim",5,57,-3.13064233346174
"C","trial","RL","NE","Post-Stim",5,58,-4.08338147532706
"C","trial","RL","NE","Post-Stim",5,59,-1.0687711486905
"C","trial","RL","NE","Post-Stim",5,60,0.173696371826367
"C","trial","RL","NE","Post-Stim",5,61,1.39203075482184
"C","trial","RL","NE","Post-Stim",5,62,0.217419377399895
"C","trial","RL","NE","Post-Stim",5,63,-1.68522220676253
"C","trial","RL","NE","Post-Stim",5,64,-2.40333863884425
"C","trial","RL","NE","Post-Stim",5,65,-0.961990920487058
"C","trial","RL","NE","Post-Stim",5,66,-7.17861290924792
"C","trial","RL","NE","Post-Stim",5,67,-0.0811703658804953
"C","trial","RL","NE","Post-Stim",5,68,-5.57520859205021
"C","trial","RL","NE","Post-Stim",5,69,-2.44727722132793
"C","trial","RL","NE","Post-Stim",5,70,-4.4802955533792
"C","trial","RL","NE","Post-Stim",5,72,-1.31447700121139
"C","trial","RL","NE","Post-Stim",5,73,-3.09098157642238
"C","trial","RL","NE","Post-Stim",5,74,0.185351201268204
"C","trial","RL","NE","Post-Stim",5,75,4.17114066558545
"C","trial","RL","NE","Post-Stim",5,76,-1.13223871079827
"C","trial","RL","NE","Post-Stim",5,77,0.822566018211919
"C","trial","RL","NE","Post-Stim",5,78,0.651165069813625
"C","trial","RL","NE","Post-Stim",5,79,-2.21829416605573
"C","trial","RL","NE","Post-Stim",5,80,-2.64177171923653
"C","trial","RL","NE","Post-Stim",5,81,-4.41369819357244
"C","trial","RL","NE","Post-Stim",5,82,-4.87953778710384
"C","trial","RL","NE","Post-Stim",5,83,3.92296612444144
"C","trial","RL","NE","Post-Stim",5,84,-2.70385442388768
"C","trial","RL","NE","Post-Stim",5,85,-0.410936072924371
"C","trial","RL","NE","Post-Stim",5,86,-0.998798412829805
"C","trial","RL","NE","Post-Stim",5,87,-12.0969995796845
"C","trial","RL","NE","Post-Stim",5,88,-8.18253799897997
"C","trial","RL","NE","Post-Stim",5,89,-4.90633288695459
"C","trial","RL","NE","Post-Stim",5,90,4.17762983510405
"C","trial","RL","NE","Post-Stim",5,91,-7.73836857275548
"C","trial","RL","NE","Post-Stim",5,92,-1.24175284341828
"C","trial","RL","NE","Post-Stim",5,93,0.662079828549776
"C","trial","RL","NE","Post-Stim",5,94,3.0161683998787
"C","trial","RL","NE","Post-Stim",5,95,-1.53263421482128
"C","trial","RL","NE","Post-Stim",5,96,-0.715080559758343
"C","trial","RL","NE","Post-Stim",5,97,3.58214855071584
"C","trial","RL","NE","Post-Stim",5,98,-4.72685113386124
"C","trial","RL","NE","Post-Stim",5,99,-0.0436886402402745
"C","trial","RL","NE","Post-Stim",5,100,-3.26996383826059
"C","trial","RL","NE","Post-Stim",5,101,-1.69106176654496
"C","trial","RL","NE","Post-Stim",5,102,-6.48685547828443
"C","trial","RL","NE","Post-Stim",5,103,-2.10480547417799
"C","trial","RL","NE","Post-Stim",5,104,-0.757360042808642
"C","trial","RL","NE","Post-Stim",5,105,-3.13931587808482
"C","trial","RL","NE","Pre-Stim",6,1,4.05252037782086
"C","trial","RL","NE","Pre-Stim",6,2,4.3706071852062
"C","trial","RL","NE","Pre-Stim",6,3,3.26716325934579
"C","trial","RL","NE","Pre-Stim",6,4,3.90202430323979
"C","trial","RL","NE","Pre-Stim",6,5,4.39959998570556
"C","trial","RL","NE","Pre-Stim",6,6,4.12453000299584
"C","trial","RL","NE","Pre-Stim",6,7,1.81934426172683
"C","trial","RL","NE","Pre-Stim",6,8,7.12172508723885
"C","trial","RL","NE","Pre-Stim",6,9,3.71951602247371
"C","trial","RL","NE","Pre-Stim",6,10,2.32617922633449
"C","trial","RL","NE","Pre-Stim",6,11,7.33326610657637
"C","trial","RL","NE","Pre-Stim",6,12,1.51521308921853
"C","trial","RL","NE","Pre-Stim",6,13,-0.365566978331715
"C","trial","RL","NE","Pre-Stim",6,14,2.89126683039481
"C","trial","RL","NE","Pre-Stim",6,15,5.43355450877173
"C","trial","RL","NE","Pre-Stim",6,16,-0.4567297995554
"C","trial","RL","NE","Pre-Stim",6,17,1.79072653438957
"C","trial","RL","NE","Pre-Stim",6,18,6.84068818454273
"C","trial","RL","NE","Pre-Stim",6,19,0.149146728311069
"C","trial","RL","NE","Pre-Stim",6,20,2.67483481186192
"C","trial","RL","NE","Pre-Stim",6,21,-3.94920304876058
"C","trial","RL","NE","Pre-Stim",6,22,0.988147391045987
"C","trial","RL","NE","Pre-Stim",6,23,3.65755612524266
"C","trial","RL","NE","Pre-Stim",6,24,3.86630432088815
"C","trial","RL","NE","Pre-Stim",6,25,1.31673641493916
"C","trial","RL","NE","Pre-Stim",6,26,0.990133923960819
"C","trial","RL","NE","Pre-Stim",6,27,-2.27391467090967
"C","trial","RL","NE","Pre-Stim",6,28,4.31449237803686
"C","trial","RL","NE","Pre-Stim",6,29,-1.61924189951845
"C","trial","RL","NE","Pre-Stim",6,30,1.02708274957221
"C","trial","RL","NE","Pre-Stim",6,31,0.00739353998203356
"C","trial","RL","NE","Pre-Stim",6,32,-0.589483084555317
"C","trial","RL","NE","Pre-Stim",6,33,4.18022494567284
"C","trial","RL","NE","Pre-Stim",6,34,2.91779407108208
"C","trial","RL","NE","Pre-Stim",6,35,-2.57705858395957
"C","trial","RL","NE","Pre-Stim",6,36,0.944918386686621
"C","trial","RL","NE","Pre-Stim",6,37,-1.88076436808766
"C","trial","RL","NE","Pre-Stim",6,38,0.0675974295279798
"C","trial","RL","NE","Pre-Stim",6,39,1.62857628163667
"C","trial","RL","NE","Pre-Stim",6,40,2.25137470409522
"C","trial","RL","NE","Pre-Stim",6,41,2.94304097675384
"C","trial","RL","NE","Pre-Stim",6,42,4.93329891982673
"C","trial","RL","NE","Pre-Stim",6,43,3.62139853420012
"C","trial","RL","NE","Pre-Stim",6,44,-4.40229027698172
"C","trial","RL","NE","Pre-Stim",6,45,-3.12128409383583
"C","trial","RL","NE","Pre-Stim",6,46,-1.47606752825755
"C","trial","RL","NE","Pre-Stim",6,47,-0.984913157739111
"C","trial","RL","NE","Pre-Stim",6,48,1.39702854766281
"C","trial","RL","NE","Pre-Stim",6,49,-1.22519502232077
"C","trial","RL","NE","Pre-Stim",6,50,-5.36443870492899
"C","trial","RL","NE","Pre-Stim",6,51,-1.91242469398596
"C","trial","RL","NE","Pre-Stim",6,52,0.190571029878878
"C","trial","RL","NE","Pre-Stim",6,53,-3.57543800242016
"C","trial","RL","NE","Pre-Stim",6,54,-2.15212765051539
"C","trial","RL","NE","Pre-Stim",6,55,-4.29764490417746
"C","trial","RL","NE","Pre-Stim",6,56,-0.404281572209525
"C","trial","RL","NE","Pre-Stim",6,57,-5.698589326322
"C","trial","RL","NE","Pre-Stim",6,58,-6.52866028793858
"C","trial","RL","NE","Pre-Stim",6,59,-6.99614646168944
"C","trial","RL","NE","Pre-Stim",6,60,-3.75649946558873
"C","trial","RL","NE","Pre-Stim",6,61,-3.77157778694993
"C","trial","RL","NE","Pre-Stim",6,62,-1.67612176613537
"C","trial","RL","NE","Pre-Stim",6,63,-3.49282647071988
"C","trial","RL","NE","Pre-Stim",6,64,-4.74977082556401
"C","trial","RL","NE","Pre-Stim",6,65,-4.41792577728638
"C","trial","RL","NE","Pre-Stim",6,66,-3.35607812355072
"C","trial","RL","NE","Pre-Stim",6,67,-5.62365694094496
"C","trial","RL","NE","Pre-Stim",6,68,-9.47273862440245
"C","trial","RL","NE","Pre-Stim",6,69,-4.2601609147702
"C","trial","RL","NE","Pre-Stim",6,70,2.8756755323846
"C","trial","RL","NE","Pre-Stim",6,71,2.4113536298787
"C","trial","RL","NE","Pre-Stim",6,72,-8.30569527998237
"C","trial","RL","NE","Pre-Stim",6,73,-2.32822484967321
"C","trial","RL","NE","Pre-Stim",6,74,-1.58393505928636
"C","trial","RL","NE","Pre-Stim",6,75,-5.83034929026222
"C","trial","RL","NE","Pre-Stim",6,76,1.04433438593786
"C","trial","RL","NE","Pre-Stim",6,77,-7.01898526250967
"C","trial","RL","NE","Pre-Stim",6,78,-3.82577551732851
"C","trial","RL","NE","Pre-Stim",6,79,-9.28215910755463
"C","trial","RL","NE","Pre-Stim",6,80,-7.83284804555319
"C","trial","RL","NE","Pre-Stim",6,81,-4.46029585166004
"C","trial","RL","NE","Pre-Stim",6,82,-7.37445952704596
"C","trial","RL","NE","Pre-Stim",6,83,-3.50948389830302
"C","trial","RL","NE","Pre-Stim",6,84,-3.69855685817557
"C","trial","RL","NE","Pre-Stim",6,85,-8.32608430972757
"C","trial","RL","NE","Pre-Stim",6,86,-1.75242597874201
"C","trial","RL","NE","Pre-Stim",6,87,1.66464365076714
"C","trial","RL","NE","Pre-Stim",6,88,-3.10842179214151
"C","trial","RL","NE","Pre-Stim",6,89,-4.07487928422271
"C","trial","RL","NE","Pre-Stim",6,90,-1.27486773325474
"C","trial","RL","NE","Pre-Stim",6,91,-6.07720375519801
"C","trial","RL","NE","Pre-Stim",6,92,-4.69141780025747
"C","trial","RL","NE","Pre-Stim",6,93,-4.06464902581944
"C","trial","RL","NE","Pre-Stim",6,94,-0.976682518035948
"C","trial","RL","NE","Pre-Stim",6,95,-16.581292368276
"C","trial","RL","NE","Pre-Stim",6,96,-10.9182497001574
"C","trial","RL","NE","Pre-Stim",6,97,-8.81213100423822
"C","trial","RL","NE","Pre-Stim",6,98,-7.44342783916965
"C","trial","RL","NE","Pre-Stim",6,99,-11.7380545015651
"C","trial","RL","NE","Pre-Stim",6,100,-13.7831517161369
"C","trial","RL","NE","Pre-Stim",6,101,-13.6792345712124
"C","trial","RL","NE","Pre-Stim",6,102,-9.91949683936323
"C","trial","RL","NE","Pre-Stim",6,103,-11.9121192685881
"C","trial","RL","NE","Pre-Stim",6,104,-11.806932794083
"C","trial","RL","NE","Pre-Stim",6,105,-14.5691794082687
"C","trial","RL","NE","Post-Stim",6,1,-5.72439119413452
"C","trial","RL","NE","Post-Stim",6,2,-3.26509679484685
"C","trial","RL","NE","Post-Stim",6,3,-3.36108072796467
"C","trial","RL","NE","Post-Stim",6,4,-3.04157131835529
"C","trial","RL","NE","Post-Stim",6,5,-4.33536157248246
"C","trial","RL","NE","Post-Stim",6,6,-4.13689390695593
"C","trial","RL","NE","Post-Stim",6,7,-4.22444302450444
"C","trial","RL","NE","Post-Stim",6,8,-3.15715669466029
"C","trial","RL","NE","Post-Stim",6,9,-4.11471708019727
"C","trial","RL","NE","Post-Stim",6,10,-3.6331134531953
"C","trial","RL","NE","Post-Stim",6,11,-3.23746836166623
"C","trial","RL","NE","Post-Stim",6,12,-3.70792201011771
"C","trial","RL","NE","Post-Stim",6,13,-1.80665287669219
"C","trial","RL","NE","Post-Stim",6,14,-2.7182418178722
"C","trial","RL","NE","Post-Stim",6,15,-4.13290968960232
"C","trial","RL","NE","Post-Stim",6,16,-1.52425984644945
"C","trial","RL","NE","Post-Stim",6,17,-1.78474781624174
"C","trial","RL","NE","Post-Stim",6,18,-0.843402815769738
"C","trial","RL","NE","Post-Stim",6,19,-2.58258249246973
"C","trial","RL","NE","Post-Stim",6,20,-3.68789939792637
"C","trial","RL","NE","Post-Stim",6,21,-1.06942558532092
"C","trial","RL","NE","Post-Stim",6,22,-1.50149094664981
"C","trial","RL","NE","Post-Stim",6,23,-0.500926528276817
"C","trial","RL","NE","Post-Stim",6,24,-1.70878943071662
"C","trial","RL","NE","Post-Stim",6,25,-0.911012542558348
"C","trial","RL","NE","Post-Stim",6,26,-2.63213049622839
"C","trial","RL","NE","Post-Stim",6,27,-0.853659711809972
"C","trial","RL","NE","Post-Stim",6,28,-0.0241462574111115
"C","trial","RL","NE","Post-Stim",6,29,-1.51684509721388
"C","trial","RL","NE","Post-Stim",6,30,-1.94683390664043
"C","trial","RL","NE","Post-Stim",6,31,-1.76742563531882
"C","trial","RL","NE","Post-Stim",6,32,-0.672274665432499
"C","trial","RL","NE","Post-Stim",6,33,0.0882431821824413
"C","trial","RL","NE","Post-Stim",6,34,-0.352817090601243
"C","trial","RL","NE","Post-Stim",6,35,-0.256334517947201
"C","trial","RL","NE","Post-Stim",6,36,0.0781639598214065
"C","trial","RL","NE","Post-Stim",6,37,1.51281837578083
"C","trial","RL","NE","Post-Stim",6,38,0.859783950802514
"C","trial","RL","NE","Post-Stim",6,39,0.575843501426306
"C","trial","RL","NE","Post-Stim",6,40,0.170188833546427
"C","trial","RL","NE","Post-Stim",6,41,1.22562952118478
"C","trial","RL","NE","Post-Stim",6,42,0.468153661578106
"C","trial","RL","NE","Post-Stim",6,43,1.9054656482408
"C","trial","RL","NE","Post-Stim",6,44,1.5042755168854
"C","trial","RL","NE","Post-Stim",6,45,2.30297583030982
"C","trial","RL","NE","Post-Stim",6,46,1.34838790711025
"C","trial","RL","NE","Post-Stim",6,47,1.52418148728489
"C","trial","RL","NE","Post-Stim",6,48,1.15590739042056
"C","trial","RL","NE","Post-Stim",6,49,1.11718962294733
"C","trial","RL","NE","Post-Stim",6,50,3.53770588230839
"C","trial","RL","NE","Post-Stim",6,51,1.2670468481225
"C","trial","RL","NE","Post-Stim",6,52,3.46417470964635
"C","trial","RL","NE","Post-Stim",6,53,3.14978336490572
"C","trial","RL","NE","Post-Stim",6,54,1.79300857605195
"C","trial","RL","NE","Post-Stim",6,55,2.061169821151
"C","trial","RL","NE","Post-Stim",6,56,4.52678061144556
"C","trial","RL","NE","Post-Stim",6,57,2.86768997508674
"C","trial","RL","NE","Post-Stim",6,58,4.21839654879096
"C","trial","RL","NE","Post-Stim",6,59,4.55098922793457
"C","trial","RL","NE","Post-Stim",6,60,2.64701689818895
"C","trial","RL","NE","Post-Stim",6,61,2.47071468489569
"C","trial","RL","NE","Post-Stim",6,62,1.19257065796908
"C","trial","RL","NE","Post-Stim",6,63,4.54050202749435
"C","trial","RL","NE","Post-Stim",6,64,3.6208761404274
"C","trial","RL","NE","Post-Stim",6,65,3.77681220123061
"C","trial","RL","NE","Post-Stim",6,66,3.29789204680617
"C","trial","RL","NE","Post-Stim",6,67,5.05038546968219
"C","trial","RL","NE","Post-Stim",6,68,4.84280349326215
"C","trial","RL","NE","Post-Stim",6,69,3.45271870977712
"C","trial","RL","NE","Post-Stim",6,70,6.1882466491726
"C","trial","RL","NE","Post-Stim",6,71,4.257618621502
"C","trial","RL","NE","Post-Stim",6,72,4.95620808188997
"C","trial","RL","NE","Post-Stim",6,73,5.59626249742472
"C","trial","RL","NE","Post-Stim",6,74,6.19568904346105
"C","trial","RL","NE","Post-Stim",6,75,5.82094544211742
"C","trial","RL","NE","Post-Stim",6,76,4.43308832283785
"C","trial","RL","NE","Post-Stim",6,77,3.29598842890378
"C","trial","RL","NE","Post-Stim",6,78,3.20692747474989
"C","trial","RL","NE","Post-Stim",6,79,4.74941610307036
"C","trial","RL","NE","Post-Stim",6,80,7.06388951510768
"C","trial","RL","NE","Post-Stim",6,81,5.83178791216205
"C","trial","RL","NE","Post-Stim",6,82,6.75251181953674
"C","trial","RL","NE","Post-Stim",6,83,3.95153100374626
"C","trial","RL","NE","Post-Stim",6,84,5.35769025510039
"C","trial","RL","NE","Post-Stim",6,85,7.05790919916762
"C","trial","RL","NE","Post-Stim",6,86,5.83139746809427
"C","trial","RL","NE","Post-Stim",6,87,7.78592748858656
"C","trial","RL","NE","Post-Stim",6,88,6.83936025630472
"C","trial","RL","NE","Post-Stim",6,89,5.45743337200179
"C","trial","RL","NE","Post-Stim",6,90,7.61811125591742
"C","trial","RL","NE","Post-Stim",6,91,5.88939303105879
"C","trial","RL","NE","Post-Stim",6,92,8.01679136907455
"C","trial","RL","NE","Post-Stim",6,93,7.01384381633195
"C","trial","RL","NE","Post-Stim",6,94,6.92346049710975
"C","trial","RL","NE","Post-Stim",6,95,7.92696601302412
"C","trial","RL","NE","Post-Stim",6,96,9.68419664596862
"C","trial","RL","NE","Post-Stim",6,97,6.88652035906379
"C","trial","RL","NE","Post-Stim",6,98,7.54461832802201
"C","trial","RL","NE","Post-Stim",6,99,7.48365163687099
"C","trial","RL","NE","Post-Stim",6,100,7.64526101902255
"C","trial","RL","NE","Post-Stim",6,101,7.29633830157912
"C","trial","RL","NE","Post-Stim",6,102,8.84899728417205
"C","trial","RL","NE","Post-Stim",6,103,8.29709328126575
